SubscriptionID,CustomerID,PlanID,BillingCycle,Status,DiscountPercent,StartDate,RenewalDate,CancelDate,AutoRenew,PlanName,MonthlyPrice,AnnualContractValue
S000213,C006297,3,Quarterly,Active,15.0,2022-08-06 01:54:11,2022-11-04 01:54:11,,No,Professional,129,1315.8
S000214,C008906,9,Yearly,Cancelled,20.0,2023-03-04 16:05:34,2024-03-03 16:05:34,2023-05-07 16:05:34,Yes,Scale,179,1718.4
S000215,C000749,2,Monthly,Active,10.0,2018-06-16 04:50:10,2018-07-16 04:50:10,,Yes,Basic,59,637.2
S000216,C009795,2,Monthly,Active,0.0,2021-10-09 03:39:45,2021-11-08 03:39:45,,Yes,Basic,59,708.0
S000217,C005430,9,Quarterly,Active,0.0,2021-10-20 02:41:57,2022-01-18 02:41:57,,Yes,Scale,179,2148.0
S000218,C005083,1,Monthly,Active,15.0,2019-08-06 13:23:36,2019-09-05 13:23:36,,Yes,Starter,29,295.8
S000219,C002733,3,Monthly,Active,15.0,2022-07-21 08:51:12,2022-08-20 08:51:12,,Yes,Professional,129,1315.8
S000220,C005022,3,Monthly,Active,10.0,2023-10-13 00:58:05,2023-11-12 00:58:05,,Yes,Professional,129,1393.2
S000221,C008193,7,Yearly,Active,0.0,2022-07-07 17:26:37,2023-07-07 17:26:37,,Yes,Startup,39,468.0
S000222,C006290,2,Yearly,Trial,0.0,2022-11-13 21:25:36,2023-11-13 21:25:36,,Yes,Basic,59,708.0
S000223,C006641,3,Monthly,Trial,20.0,2025-10-18 19:54:55,2025-11-17 19:54:55,,Yes,Professional,129,1238.4
S000224,C009431,4,Monthly,Active,10.0,2020-03-17 01:53:24,2020-04-16 01:53:24,,Yes,Business,249,2689.2
S000225,C007637,5,Monthly,Active,10.0,2020-03-05 22:15:55,2020-04-04 22:15:55,,Yes,Enterprise,499,5389.2
S000226,C007931,10,Monthly,Active,0.0,2020-08-26 12:28:10,2020-09-25 12:28:10,,Yes,Corporate,349,4188.0
S000227,C000741,5,Yearly,Active,0.0,2021-06-17 16:20:24,2022-06-17 16:20:24,,Yes,Enterprise,499,5988.0
S000228,C002935,8,Monthly,Active,20.0,2023-07-13 23:27:14,2023-08-12 23:27:14,,Yes,Growth,79,758.4
S000229,C003210,1,Monthly,Cancelled,0.0,2022-02-17 07:42:43,2022-03-19 07:42:43,2022-08-27 07:42:43,Yes,Starter,29,348.0
S000230,C005561,7,Monthly,Active,0.0,2024-11-17 21:29:38,2024-12-17 21:29:38,,Yes,Startup,39,468.0
S000231,C005311,1,Monthly,Cancelled,0.0,2018-07-27 19:58:22,2018-08-26 19:58:22,2019-08-13 19:58:22,No,Starter,29,348.0
S000232,C004839,12,Monthly,Active,10.0,2024-10-19 16:56:23,2024-11-18 16:56:23,,Yes,Legacy,199,2149.2
S000233,C006145,2,Monthly,Active,0.0,2019-02-04 04:01:54,2019-03-06 04:01:54,,Yes,Basic,59,708.0
S000234,C005048,8,Monthly,Active,10.0,2022-11-16 08:30:51,2022-12-16 08:30:51,,No,Growth,79,853.2
S000235,C009993,5,Yearly,Active,0.0,2019-02-20 06:52:36,2020-02-20 06:52:36,,Yes,Enterprise,499,5988.0
S000236,C001786,1,Monthly,Active,10.0,2019-02-20 21:14:17,2019-03-22 21:14:17,,Yes,Starter,29,313.2
S000237,C000354,8,Quarterly,Active,20.0,2019-12-30 13:09:52,2020-03-29 13:09:52,,Yes,Growth,79,758.4
S000238,C000327,9,Yearly,Active,0.0,2019-06-15 04:57:56,2020-06-14 04:57:56,,Yes,Scale,179,2148.0
S000239,C008511,2,Yearly,Cancelled,5.0,2018-10-08 02:12:06,2019-10-08 02:12:06,2020-07-24 02:12:06,No,Basic,59,672.6
S000240,C009434,9,Monthly,Cancelled,0.0,2023-11-04 01:31:07,2023-12-04 01:31:07,2024-10-09 01:31:07,Yes,Scale,179,2148.0
S000241,C003161,3,Yearly,Active,0.0,2024-05-01 20:10:02,2025-05-01 20:10:02,,Yes,Professional,129,1548.0
S000242,C008344,5,Quarterly,Trial,0.0,2021-04-30 20:32:46,2021-07-29 20:32:46,,Yes,Enterprise,499,5988.0
S000243,C006377,7,Quarterly,Active,30.0,2025-07-15 04:05:51,2025-10-13 04:05:51,,Yes,Startup,39,327.6
S000244,C004302,3,Monthly,Active,20.0,2021-02-16 12:29:06,2021-03-18 12:29:06,,Yes,Professional,129,1238.4
S000245,C007158,8,Yearly,Cancelled,0.0,2018-10-12 00:56:10,2019-10-12 00:56:10,2019-01-21 00:56:10,Yes,Growth,79,948.0
S000246,C006178,4,Monthly,Active,10.0,2019-12-08 19:37:58,2020-01-07 19:37:58,,Yes,Business,249,2689.2
S000247,C000262,7,Yearly,Active,0.0,2024-06-10 03:54:39,2025-06-10 03:54:39,,Yes,Startup,39,468.0
S000248,C007436,3,Monthly,Trial,0.0,2025-12-03 02:20:24,2026-01-02 02:20:24,,Yes,Professional,129,1548.0
S000249,C004075,4,Yearly,Active,20.0,2022-07-19 21:23:28,2023-07-19 21:23:28,,Yes,Business,249,2390.4
S000250,C006474,5,Monthly,Trial,10.0,2020-01-30 00:22:40,2020-02-29 00:22:40,,Yes,Enterprise,499,5389.2
S000251,C009863,3,Monthly,Cancelled,10.0,2019-04-19 15:31:13,2019-05-19 15:31:13,2020-10-06 15:31:13,Yes,Professional,129,1393.2
S000252,C006431,3,Monthly,Trial,15.0,2024-09-27 10:37:33,2024-10-27 10:37:33,,No,Professional,129,1315.8
S000253,C006450,2,Monthly,Active,0.0,2019-02-07 17:05:57,2019-03-09 17:05:57,,No,Basic,59,708.0
S000254,C001310,4,Monthly,Active,20.0,2019-03-06 18:27:15,2019-04-05 18:27:15,,Yes,Business,249,2390.4
S000255,C004194,9,Monthly,Active,5.0,2019-04-22 00:35:29,2019-05-22 00:35:29,,No,Scale,179,2040.6
S000256,C009602,3,Monthly,Active,10.0,2019-10-04 15:47:32,2019-11-03 15:47:32,,No,Professional,129,1393.2
S000257,C005945,3,Monthly,Active,0.0,2022-08-10 07:44:38,2022-09-09 07:44:38,,Yes,Professional,129,1548.0
S000258,C003903,2,Monthly,Active,5.0,2020-07-01 15:34:06,2020-07-31 15:34:06,,Yes,Basic,59,672.6
S000259,C007092,4,Quarterly,Active,5.0,2020-07-29 02:21:05,2020-10-27 02:21:05,,Yes,Business,249,2838.6
S000260,C007148,2,Monthly,Active,10.0,2023-05-13 10:13:19,2023-06-12 10:13:19,,Yes,Basic,59,637.2
S000261,C002396,4,Monthly,Active,5.0,2019-06-15 07:12:38,2019-07-15 07:12:38,,Yes,Business,249,2838.6
S000262,C002707,3,Monthly,Active,0.0,2025-02-02 04:27:01,2025-03-04 04:27:01,,Yes,Professional,129,1548.0
S000263,C004967,1,Quarterly,Active,0.0,2024-09-22 10:36:55,2024-12-21 10:36:55,,No,Starter,29,348.0
S000264,C004936,6,Monthly,Active,5.0,2020-03-14 18:58:38,2020-04-13 18:58:38,,Yes,Enterprise Plus,999,11388.6
S000265,C009914,3,Quarterly,Active,10.0,2023-08-15 13:47:42,2023-11-13 13:47:42,,Yes,Professional,129,1393.2
S000266,C008419,8,Monthly,Active,0.0,2022-06-02 14:14:35,2022-07-02 14:14:35,,Yes,Growth,79,948.0
S000267,C008813,1,Monthly,Active,5.0,2023-02-26 14:55:42,2023-03-28 14:55:42,,Yes,Starter,29,330.6
S000268,C007686,4,Monthly,Paused,25.0,2019-07-02 21:39:45,2019-08-01 21:39:45,,Yes,Business,249,2241.0
S000269,C000681,5,Monthly,Cancelled,0.0,2018-09-15 23:34:33,2018-10-15 23:34:33,2020-01-09 23:34:33,Yes,Enterprise,499,5988.0
S000270,C004822,6,Yearly,Active,0.0,2023-12-01 15:47:26,2024-11-30 15:47:26,,Yes,Enterprise Plus,999,11988.0
S000271,C007337,3,Monthly,Active,0.0,2021-09-21 19:42:19,2021-10-21 19:42:19,,Yes,Professional,129,1548.0
S000272,C006309,1,Monthly,Trial,0.0,2020-10-18 10:00:42,2020-11-17 10:00:42,,Yes,Starter,29,348.0
S000273,C009000,3,Monthly,Active,5.0,2020-11-28 21:23:46,2020-12-28 21:23:46,,No,Professional,129,1470.6
S000274,C007928,8,Monthly,Active,0.0,2022-09-25 08:23:34,2022-10-25 08:23:34,,No,Growth,79,948.0
S000275,C006817,1,Monthly,Active,20.0,2024-11-06 13:12:03,2024-12-06 13:12:03,,Yes,Starter,29,278.4
S000276,C008098,2,Quarterly,Active,0.0,2023-01-14 03:12:17,2023-04-14 03:12:17,,Yes,Basic,59,708.0
S000277,C006141,1,Monthly,Active,0.0,2024-02-06 14:08:46,2024-03-07 14:08:46,,Yes,Starter,29,348.0
S000278,C002070,2,Yearly,Trial,20.0,2024-03-03 16:54:12,2025-03-03 16:54:12,,No,Basic,59,566.4
S000279,C000548,4,Yearly,Active,15.0,2024-11-03 19:58:14,2025-11-03 19:58:14,,No,Business,249,2539.8
S000280,C007495,2,Monthly,Active,0.0,2024-11-10 06:12:37,2024-12-10 06:12:37,,No,Basic,59,708.0
S000281,C008110,3,Yearly,Active,0.0,2021-11-07 03:40:02,2022-11-07 03:40:02,,Yes,Professional,129,1548.0
S000282,C009816,4,Monthly,Active,15.0,2020-04-14 08:49:54,2020-05-14 08:49:54,,Yes,Business,249,2539.8
S000283,C004315,1,Yearly,Active,25.0,2019-09-22 12:11:14,2020-09-21 12:11:14,,No,Starter,29,261.0
S000284,C002217,5,Monthly,Active,0.0,2024-07-10 22:39:25,2024-08-09 22:39:25,,No,Enterprise,499,5988.0
S000285,C000544,2,Yearly,Active,20.0,2022-10-16 23:06:24,2023-10-16 23:06:24,,Yes,Basic,59,566.4
S000286,C004603,3,Monthly,Active,10.0,2025-03-24 08:34:11,2025-04-23 08:34:11,2025-07-02 08:34:11,Yes,Professional,129,1393.2
S000287,C005761,5,Monthly,Active,0.0,2021-07-13 02:21:43,2021-08-12 02:21:43,,Yes,Enterprise,499,5988.0
S000288,C009823,4,Monthly,Active,5.0,2023-08-22 09:11:23,2023-09-21 09:11:23,,Yes,Business,249,2838.6
S000289,C005858,1,Monthly,Active,5.0,2021-12-29 11:16:45,2022-01-28 11:16:45,,Yes,Starter,29,330.6
S000290,C009958,2,Yearly,Active,0.0,2018-11-21 08:30:14,2019-11-21 08:30:14,,Yes,Basic,59,708.0
S000291,C004120,1,Yearly,Active,0.0,2021-04-03 16:42:57,2022-04-03 16:42:57,,Yes,Starter,29,348.0
S000292,C007760,8,Monthly,Active,0.0,2025-09-21 22:04:46,2025-10-21 22:04:46,,Yes,Growth,79,948.0
S000293,C002346,4,Monthly,Trial,0.0,2024-07-07 14:32:25,2024-08-06 14:32:25,,No,Business,249,2988.0
S000294,C003984,3,Yearly,Trial,0.0,2023-02-06 00:42:16,2024-02-06 00:42:16,,Yes,Professional,129,1548.0
S000295,C004385,6,Yearly,Active,15.0,2025-07-07 00:07:39,2026-07-07 00:07:39,,No,Enterprise Plus,999,10189.8
S000296,C007817,7,Yearly,Cancelled,0.0,2021-01-30 01:39:55,2022-01-30 01:39:55,2021-08-17 01:39:55,Yes,Startup,39,468.0
S000297,C004285,2,Monthly,Active,10.0,2018-09-29 01:10:42,2018-10-29 01:10:42,,Yes,Basic,59,637.2
S000298,C000570,3,Monthly,Active,0.0,2025-09-02 03:19:51,2025-10-02 03:19:51,,Yes,Professional,129,1548.0
S000299,C002450,9,Quarterly,Paused,10.0,2024-06-05 12:18:00,2024-09-03 12:18:00,,No,Scale,179,1933.2
S000300,C009928,7,Monthly,Active,5.0,2025-12-02 22:54:31,2026-01-01 22:54:31,,Yes,Startup,39,444.6
S000301,C006415,7,Yearly,Trial,10.0,2019-06-10 03:45:32,2020-06-09 03:45:32,,Yes,Startup,39,421.2
S000302,C008510,3,Yearly,Active,0.0,2018-04-20 04:29:49,2019-04-20 04:29:49,,Yes,Professional,129,1548.0
S000303,C001828,1,Monthly,Active,5.0,2019-03-24 03:58:34,2019-04-23 03:58:34,,Yes,Starter,29,330.6
S000304,C009413,2,Yearly,Active,0.0,2019-05-05 23:15:20,2020-05-04 23:15:20,,Yes,Basic,59,708.0
S000305,C007009,1,Monthly,Active,30.0,2019-02-28 21:42:59,2019-03-30 21:42:59,,No,Starter,29,243.6
S000306,C006489,3,Monthly,Active,5.0,2023-06-02 10:47:19,2023-07-02 10:47:19,,Yes,Professional,129,1470.6
S000307,C002166,3,Monthly,Active,0.0,2023-02-04 13:06:35,2023-03-06 13:06:35,,No,Professional,129,1548.0
S000308,C004348,3,Monthly,Active,30.0,2024-05-13 10:06:32,2024-06-12 10:06:32,,Yes,Professional,129,1083.6
S000309,C004837,7,Yearly,Active,15.0,2024-05-13 22:35:22,2025-05-13 22:35:22,,Yes,Startup,39,397.8
S000310,C006375,4,Monthly,Active,10.0,2020-09-04 14:00:29,2020-10-04 14:00:29,,Yes,Business,249,2689.2
S000311,C006804,3,Monthly,Active,,2022-08-27 20:30:09,2022-09-26 20:30:09,,Yes,Professional,129,1470.6
S000312,C004642,7,Monthly,Trial,30.0,2021-02-09 08:36:08,2021-03-11 08:36:08,,Yes,Startup,39,327.6
S000313,C002594,5,Yearly,Cancelled,0.0,2020-04-24 02:26:03,2021-04-24 02:26:03,2021-11-08 02:26:03,Yes,Enterprise,499,5988.0
S000314,C004639,8,Quarterly,Active,0.0,2024-09-04 03:44:39,2024-12-03 03:44:39,,Yes,Growth,79,948.0
S000315,C004754,1,Monthly,Active,5.0,2021-03-30 14:49:18,2021-04-29 14:49:18,,Yes,Starter,29,330.6
S000316,C008719,3,Monthly,Active,0.0,2022-01-17 15:09:01,2022-02-16 15:09:01,,Yes,Professional,129,1548.0
S000317,C002289,7,Monthly,Cancelled,0.0,2025-08-16 22:28:22,2025-09-15 22:28:22,2025-10-05 22:28:22,No,Startup,39,468.0
S000318,C004739,4,Yearly,Active,10.0,2021-10-10 14:04:48,2022-10-10 14:04:48,,No,Business,249,2689.2
S000319,C003198,3,Monthly,Trial,10.0,2024-02-05 12:41:55,2024-03-06 12:41:55,,Yes,Professional,129,1393.2
S000320,C005136,3,Monthly,Paused,0.0,2019-06-06 09:30:56,2019-07-06 09:30:56,,Yes,Professional,129,1548.0
S000321,C008354,6,Monthly,Active,5.0,2021-07-10 15:23:30,2021-08-09 15:23:30,,Yes,Enterprise Plus,999,11388.6
S000322,C006442,1,Monthly,Active,0.0,2023-12-13 10:47:49,2024-01-12 10:47:49,,Yes,Starter,29,348.0
S000323,C008040,8,Monthly,Active,0.0,2020-08-03 07:34:55,2020-09-02 07:34:55,,Yes,Growth,79,948.0
S000324,C007804,3,Yearly,Trial,0.0,2021-02-22 00:18:31,2022-02-22 00:18:31,,Yes,Professional,129,1548.0
S000325,C008060,8,Monthly,Active,0.0,2018-08-30 05:08:15,2018-09-29 05:08:15,,No,Growth,79,948.0
S000326,C002373,1,Yearly,Cancelled,0.0,2022-07-03 04:15:37,2023-07-03 04:15:37,2023-08-18 04:15:37,No,Starter,29,348.0
S000327,C004205,7,Monthly,Cancelled,15.0,2021-05-10 10:10:34,2021-06-09 10:10:34,2021-09-01 10:10:34,No,Startup,39,397.8
S000328,C000854,10,Monthly,Active,0.0,2025-06-28 04:21:49,2025-07-28 04:21:49,,Yes,Corporate,349,4188.0
S000329,C009432,1,Monthly,Active,10.0,2020-09-29 03:16:08,2020-10-29 03:16:08,,Yes,Starter,29,313.2
S000330,C002652,4,Monthly,Active,15.0,2019-06-04 20:56:07,2019-07-04 20:56:07,,Yes,Business,249,2539.8
S000331,C002969,1,Monthly,Active,20.0,2020-04-15 11:12:13,2020-05-15 11:12:13,,Yes,Starter,29,278.4
S000332,C008912,3,Monthly,Active,0.0,2021-01-22 03:37:33,2021-02-21 03:37:33,,No,Professional,129,1548.0
S000333,C007899,2,Monthly,Active,20.0,2019-10-31 11:39:56,2019-11-30 11:39:56,,Yes,Basic,59,566.4
S000334,C001653,3,Yearly,Active,0.0,2020-11-14 03:16:01,2021-11-14 03:16:01,,Yes,Professional,129,1548.0
S000335,C001993,5,Monthly,Active,0.0,2024-02-21 04:00:43,2024-03-22 04:00:43,,Yes,Enterprise,499,5988.0
S000336,C001013,7,Monthly,Trial,0.0,2018-12-23 06:53:35,2019-01-22 06:53:35,,Yes,Startup,39,468.0
S000337,C003976,3,Yearly,Active,25.0,2020-12-20 00:58:31,2021-12-20 00:58:31,,No,Professional,129,1161.0
S000338,C008196,8,Monthly,Paused,20.0,2021-03-24 11:15:56,2021-04-23 11:15:56,,Yes,Growth,79,758.4
S000339,C004684,1,Yearly,Active,20.0,2022-04-18 16:33:09,2023-04-18 16:33:09,,Yes,Starter,29,278.4
S000340,C007726,2,Monthly,Paused,10.0,2019-03-18 17:00:55,2019-04-17 17:00:55,,No,Basic,59,637.2
S000341,C009197,8,Monthly,Active,20.0,2022-05-16 19:12:50,2022-06-15 19:12:50,,Yes,Growth,79,758.4
S000342,C004081,10,Monthly,Cancelled,15.0,2020-08-06 19:41:54,2020-09-05 19:41:54,2021-09-08 19:41:54,No,Corporate,349,3559.8
S000343,C003918,2,Monthly,Active,5.0,2020-03-15 22:34:56,2020-04-14 22:34:56,,Yes,Basic,59,672.6
S000344,C007837,3,Monthly,Active,0.0,2018-10-19 04:53:43,2018-11-18 04:53:43,,Yes,Professional,129,1548.0
S000345,C004149,2,Quarterly,Active,5.0,2022-04-10 02:49:16,2022-07-09 02:49:16,,Yes,Basic,59,672.6
S000346,C004989,2,Monthly,Active,10.0,2020-11-19 04:14:00,2020-12-19 04:14:00,,Yes,Basic,59,637.2
S000347,C006332,2,Monthly,Active,0.0,2023-09-15 14:29:19,2023-10-15 14:29:19,,No,Basic,59,708.0
S000348,C002009,2,Monthly,Active,15.0,2023-08-23 19:07:30,2023-09-22 19:07:30,,Yes,Basic,59,601.8
S000349,C000851,1,Quarterly,Active,0.0,2024-07-02 11:08:28,2024-09-30 11:08:28,,Yes,Starter,29,348.0
S000350,C000642,4,Monthly,Cancelled,25.0,2023-02-28 09:40:09,2023-03-30 09:40:09,2025-01-22 09:40:09,Yes,Business,249,2241.0
S000351,C007617,2,Monthly,Active,20.0,2024-11-12 07:20:05,2024-12-12 07:20:05,,Yes,Basic,59,566.4
S000352,C002785,5,Monthly,Active,0.0,2025-05-05 19:00:27,2025-06-04 19:00:27,,No,Enterprise,499,5988.0
S000353,C009688,2,Monthly,Active,0.0,2019-11-29 11:27:42,2019-12-29 11:27:42,,Yes,Basic,59,708.0
S000354,C001856,5,Monthly,Active,0.0,2022-04-29 21:36:23,2022-05-29 21:36:23,,Yes,Enterprise,499,5988.0
S000355,C007980,2,Monthly,Active,0.0,2024-11-24 12:20:13,2024-12-24 12:20:13,,Yes,Basic,59,708.0
S000356,C009260,8,Yearly,Active,10.0,2021-06-01 11:00:15,2022-06-01 11:00:15,,Yes,Growth,79,853.2
S000357,C007252,3,Monthly,Active,0.0,2018-03-17 23:23:53,2018-04-16 23:23:53,,Yes,Professional,129,1548.0
S000358,C001967,7,Monthly,Trial,0.0,2019-04-14 20:48:45,2019-05-14 20:48:45,,Yes,Startup,39,468.0
S000359,C003127,1,Monthly,Active,5.0,2021-11-19 02:42:30,2021-12-19 02:42:30,,Yes,Starter,29,330.6
S000360,C005790,5,Monthly,Trial,0.0,2021-12-23 04:36:48,2022-01-22 04:36:48,,Yes,Enterprise,499,5988.0
S000361,C002852,4,Monthly,Active,5.0,2025-12-26 17:14:46,2026-01-25 17:14:46,,Yes,Business,249,2838.6
S000362,C002623,3,Monthly,Trial,15.0,2024-10-26 07:54:14,2024-11-25 07:54:14,,Yes,Professional,129,1315.8
S000363,C002268,6,Yearly,Active,10.0,2022-08-02 22:02:16,2023-08-02 22:02:16,,Yes,Enterprise Plus,999,10789.2
S000364,C006447,2,Monthly,Active,10.0,2022-02-07 17:54:54,2022-03-09 17:54:54,,Yes,Basic,59,637.2
S000365,C005788,1,Monthly,Active,10.0,2018-08-10 03:13:31,2018-09-09 03:13:31,,Yes,Starter,29,313.2
S000366,C009227,1,Monthly,Cancelled,0.0,2023-04-06 22:53:59,2023-05-06 22:53:59,2024-02-13 22:53:59,No,Starter,29,348.0
S000367,C009835,6,Yearly,Active,0.0,2024-11-09 10:21:23,2025-11-09 10:21:23,,Yes,Enterprise Plus,999,11988.0
S000368,C008424,3,Yearly,Active,0.0,2019-10-02 12:08:28,2020-10-01 12:08:28,,No,Professional,129,1548.0
S000369,C007264,7,Monthly,Paused,0.0,2021-10-22 22:33:28,2021-11-21 22:33:28,,Yes,Startup,39,468.0
S000370,C003999,7,Yearly,Active,5.0,2024-08-24 21:17:34,2025-08-24 21:17:34,,Yes,Startup,39,444.6
S000371,C004346,4,Yearly,Active,15.0,2022-04-06 11:40:01,2023-04-06 11:40:01,,Yes,Business,249,2539.8
S000372,C004360,1,Yearly,Active,15.0,2024-01-22 02:46:51,2025-01-21 02:46:51,,Yes,Starter,29,295.8
S000373,C008767,4,Monthly,Active,10.0,2023-02-20 20:33:10,2023-03-22 20:33:10,,Yes,Business,249,2689.2
S000374,C006094,2,Monthly,Active,10.0,2021-12-04 03:08:05,2022-01-03 03:08:05,,Yes,Basic,59,637.2
S000375,C003995,3,Yearly,Trial,5.0,2022-10-24 12:47:01,2023-10-24 12:47:01,,Yes,Professional,129,1470.6
S000376,C004490,3,Monthly,Active,5.0,2024-04-27 14:31:45,2024-05-27 14:31:45,,Yes,Professional,129,1470.6
S000377,C009635,7,Yearly,Active,10.0,2020-10-19 15:23:18,2021-10-19 15:23:18,,Yes,Startup,39,421.2
S000378,C009660,4,Monthly,Active,10.0,2021-09-06 06:44:43,2021-10-06 06:44:43,,Yes,Business,249,2689.2
S000379,C009774,5,Monthly,Active,15.0,2022-10-05 04:30:19,2022-11-04 04:30:19,,Yes,Enterprise,499,5089.8
S000380,C008548,2,Quarterly,Trial,0.0,2023-05-01 18:21:00,2023-07-30 18:21:00,,Yes,Basic,59,708.0
S000381,C005479,3,Monthly,Active,0.0,2024-03-26 14:38:40,2024-04-25 14:38:40,,No,Professional,129,1548.0
S000382,C005316,2,Yearly,Active,10.0,2019-10-21 17:07:21,2020-10-20 17:07:21,,Yes,Basic,59,637.2
S000383,C006582,8,Monthly,Active,15.0,2025-09-20 17:46:22,2025-10-20 17:46:22,,Yes,Growth,79,805.8
S000384,C008298,1,Yearly,Active,0.0,2020-08-19 20:01:52,2021-08-19 20:01:52,,Yes,Starter,29,348.0
S000385,C008800,3,Monthly,Active,0.0,2022-05-26 19:52:48,2022-06-25 19:52:48,,No,Professional,129,1548.0
S000386,C005024,2,Monthly,Active,5.0,2024-11-11 10:30:44,2024-12-11 10:30:44,,Yes,Basic,59,672.6
S000387,C000975,6,Quarterly,Active,20.0,2018-11-24 01:25:10,2019-02-22 01:25:10,,Yes,Enterprise Plus,999,9590.4
S000388,C009067,1,Monthly,Active,0.0,2024-03-06 04:51:35,2024-04-05 04:51:35,,Yes,Starter,29,348.0
S000389,C009984,5,Yearly,Cancelled,0.0,2019-03-20 23:37:04,2020-03-19 23:37:04,2019-08-14 23:37:04,Yes,Enterprise,499,5988.0
S000390,C006025,1,Monthly,Trial,10.0,2021-03-31 15:13:57,2021-04-30 15:13:57,,Yes,Starter,29,313.2
S000391,C009983,4,Monthly,Active,0.0,2018-02-08 13:52:42,2018-03-10 13:52:42,,Yes,Business,249,2988.0
S000392,C003011,1,Yearly,Active,0.0,2022-02-05 06:29:50,2023-02-05 06:29:50,,No,Starter,29,348.0
S000393,C007089,1,Monthly,Cancelled,0.0,2019-10-25 11:39:47,2019-11-24 11:39:47,2021-12-02 11:39:47,No,Starter,29,348.0
S000394,C001363,7,Yearly,Active,0.0,2019-06-30 14:29:34,2020-06-29 14:29:34,,Yes,Startup,39,468.0
S000395,C002585,1,Monthly,Active,30.0,2022-06-06 01:37:10,2022-07-06 01:37:10,,Yes,Starter,29,243.6
S000396,C000921,3,Monthly,Cancelled,0.0,2025-11-17 13:39:20,2025-12-17 13:39:20,2026-05-10 13:39:20,Yes,Professional,129,1548.0
S000397,C002516,2,Monthly,Active,0.0,2018-07-12 22:30:18,2018-08-11 22:30:18,,Yes,Basic,59,708.0
S000398,C004983,5,Monthly,Active,10.0,2025-07-01 17:39:37,2025-07-31 17:39:37,,Yes,Enterprise,499,5389.2
S000399,C006096,1,Monthly,Active,20.0,2025-11-18 07:52:59,2025-12-18 07:52:59,,Yes,Starter,29,278.4
S000400,C002145,4,Monthly,Active,15.0,2018-05-13 03:28:15,2018-06-12 03:28:15,,Yes,Business,249,2539.8
S000401,C009884,2,Monthly,Active,0.0,2024-09-04 18:39:25,2024-10-04 18:39:25,,Yes,Basic,59,708.0
S000402,C004344,7,Quarterly,Active,15.0,2024-02-22 04:33:09,2024-05-22 04:33:09,,No,Startup,39,397.8
S000403,C006533,3,Yearly,Active,0.0,2025-08-27 13:58:49,2026-08-27 13:58:49,,No,Professional,129,1548.0
S000404,C004305,3,Monthly,Active,5.0,2018-08-12 23:26:55,2018-09-11 23:26:55,,Yes,Professional,129,1470.6
S000405,C000782,6,Yearly,Cancelled,10.0,2021-09-25 04:56:14,2022-09-25 04:56:14,2023-04-01 04:56:14,Yes,Enterprise Plus,999,10789.2
S000406,C006291,4,Yearly,Active,0.0,2018-06-11 05:31:10,2019-06-11 05:31:10,,Yes,Business,249,2988.0
S000407,C001145,7,Monthly,Active,0.0,2021-09-30 10:11:10,2021-10-30 10:11:10,,Yes,Startup,39,468.0
S000408,C005603,8,Monthly,Active,0.0,2024-04-15 08:50:45,2024-05-15 08:50:45,,Yes,Growth,79,948.0
S000409,C004093,4,Yearly,Active,0.0,2022-04-25 03:33:06,2023-04-25 03:33:06,,No,Business,249,2988.0
S000410,C001675,7,Monthly,Paused,15.0,2024-12-22 13:30:33,2025-01-21 13:30:33,,Yes,Startup,39,397.8
S000411,C003260,6,Yearly,Active,0.0,2019-08-27 11:48:47,2020-08-26 11:48:47,,Yes,Enterprise Plus,999,11988.0
S000412,C005397,9,Monthly,Active,0.0,2020-08-20 15:20:36,2020-09-19 15:20:36,,Yes,Scale,179,2148.0
S000413,C005455,8,Monthly,Active,0.0,2024-12-04 07:31:44,2025-01-03 07:31:44,,Yes,Growth,79,948.0
S000414,C007415,2,Yearly,Cancelled,10.0,2021-06-26 03:27:55,2022-06-26 03:27:55,2023-01-22 03:27:55,Yes,Basic,59,637.2
S000415,C008226,1,Monthly,Active,15.0,2022-12-14 04:21:55,2023-01-13 04:21:55,,Yes,Starter,29,295.8
S000416,C005110,2,Monthly,Active,0.0,2019-03-29 08:10:27,2019-04-28 08:10:27,,Yes,Basic,59,708.0
S000417,C005304,6,Monthly,Active,0.0,2021-04-04 11:52:57,2021-05-04 11:52:57,,Yes,Enterprise Plus,999,11988.0
S000418,C006455,8,Quarterly,Active,15.0,2018-04-12 11:04:10,2018-07-11 11:04:10,,Yes,Growth,79,805.8
S000419,C000531,2,Quarterly,Active,20.0,2024-10-03 15:37:11,2025-01-01 15:37:11,,Yes,Basic,59,566.4
S000420,C001653,9,Monthly,Paused,0.0,2018-07-13 16:38:06,2018-08-12 16:38:06,,Yes,Scale,179,2148.0
S000421,C008917,3,Monthly,Paused,5.0,2020-02-14 11:49:07,2020-03-15 11:49:07,,Yes,Professional,129,1470.6
S000422,C006908,3,Monthly,Active,5.0,2018-01-19 09:25:59,2018-02-18 09:25:59,,Yes,Professional,129,1470.6
S000423,C009435,5,Monthly,Active,15.0,2024-05-10 12:38:14,2024-06-09 12:38:14,,Yes,Enterprise,499,5089.8
S000424,C006850,8,Monthly,Active,20.0,2021-03-16 14:04:44,2021-04-15 14:04:44,,Yes,Growth,79,758.4
S000425,C003162,9,Monthly,Active,10.0,2018-10-24 19:18:51,2018-11-23 19:18:51,,Yes,Scale,179,1933.2
