RefundID,PaymentID,InvoiceID,CustomerID,RefundDate,RefundAmount,Reason,Status
R0000297,P0153073,I0170476,C007306,2020-05-21 13:23:15,13.4,Fraud,Processed
R0000298,P0197046,I0219304,C004141,2023-02-15 09:39:30,42.61,Customer Request,Processed
R0000299,P0189054,I0210475,C004698,2023-01-27 01:44:47,52.05,Duplicate Payment,Processed
R0000300,P0136106,I0151636,C000129,2021-11-04 05:20:04,6.34,Service Outage,Processed
R0000301,P0195546,I0217673,C005432,2021-10-06 02:44:55,140.79,Service Outage,Processed
R0000302,P0145787,I0162419,C000971,2025-02-20 06:34:55,115.13,Billing Error,Processed
R0000303,P0328215,I0365093,C001892,2024-09-15 03:34:07,996.5,Service Outage,Processed
R0000304,P0129934,I0144665,C004522,2024-01-22 02:12:46,255.47,Duplicate Payment,Processed
R0000305,P0338825,I0376873,C006730,2020-12-30 10:33:53,134.66,Duplicate Payment,Processed
R0000306,P0066123,I0073676,C006581,2023-10-02 09:53:04,25.73,Duplicate Payment,Processed
R0000307,P0240255,I0267485,C009279,2023-01-28 12:21:50,44.85,Service Outage,Processed
R0000308,P0108193,I0120494,C001830,2021-05-17 01:21:36,117.76,Customer Request,Processed
R0000309,P0246651,I0274602,C002819,2024-02-13 05:45:43,26.68,Subscription Cancellation,Processed
R0000310,P0289637,I0322327,C007047,2024-06-30 00:50:44,168.98,Duplicate Payment,Processed
R0000311,P0255969,I0285015,C002271,2024-10-12 13:26:26,61.06,Subscription Cancellation,Processed
R0000312,P0218396,I0243099,C002723,2025-02-09 11:50:04,233.48,Service Outage,Processed
R0000313,P0180330,I0200823,C007283,2022-05-12 06:48:09,127.71,Service Outage,Processed
R0000314,P0196990,I0219249,C003436,2023-08-17 08:09:31,4.47,Service Outage,Processed
R0000315,P0309157,I0344029,C003294,2024-10-08 16:59:59,1098.9,Billing Error,Processed
R0000316,P0061962,I0068976,C001407,2019-05-03 17:12:37,28.71,Fraud,Processed
R0000317,P0248369,I0276520,C002969,2024-09-03 09:01:32,10.59,Duplicate Payment,Processed
R0000318,P0347560,I0386562,C006131,2022-03-27 20:51:51,90.32,Billing Error,Processed
R0000319,P0135050,I0150438,C007374,2025-02-24 22:10:44,25.95,Customer Request,Processed
R0000320,P0118438,I0131908,C003073,2025-02-15 16:56:06,5.71,Customer Request,Processed
R0000321,P0346343,I0385233,C008579,2020-12-04 22:28:44,163.37,Customer Request,Processed
R0000322,P0394873,I0439262,C002980,2025-07-12 04:41:26,261.45,Billing Error,Processed
R0000323,P0112090,I0124867,C005685,2024-07-11 08:58:21,9.21,Fraud,Processed
R0000324,P0308547,I0343340,C008428,2024-10-04 04:13:11,138.99,Fraud,Processed
R0000325,P0167602,I0186626,C001983,2025-11-30 00:11:39,235.06,Fraud,Processed
R0000326,P0010115,I0011285,C001013,2021-07-12 06:53:35,42.9,Billing Error,Processed
R0000327,P0313393,I0348706,C002765,2024-09-03 16:10:06,24.23,Fraud,Processed
R0000328,P0306095,I0340578,C002823,2024-11-02 20:48:04,879.12,Service Outage,Processed
R0000329,P0343027,I0381555,C007223,2021-10-08 08:59:27,66.14,Fraud,Processed
R0000330,P0267497,I0297795,C007463,2025-04-19 03:47:46,26.68,Subscription Cancellation,Processed
R0000331,P0141547,I0157725,C009315,2024-02-13 12:34:58,17.32,Subscription Cancellation,Processed
R0000332,P0280654,I0312407,C003721,2024-05-02 20:44:45,242.03,Customer Request,Processed
R0000333,P0424241,I0471903,C004813,2023-12-14 15:31:56,152.22,Service Outage,Processed
R0000334,P0313641,I0348965,C007453,2024-06-02 12:31:26,31.68,Fraud,Processed
R0000335,P0429349,I0477548,C009379,2023-07-24 09:08:06,301.54,Fraud,Processed
R0000336,P0057988,I0064514,C008821,2025-07-05 15:36:07,24.84,Duplicate Payment,Processed
R0000337,P0243096,I0270632,C003305,2024-04-28 18:40:16,88.15,Customer Request,Processed
R0000338,P0131450,I0146361,C005137,2024-02-13 20:41:00,67.85,Billing Error,Processed
R0000339,P0057344,I0063775,C009880,2025-11-02 15:45:32,1078.92,Duplicate Payment,Processed
R0000340,P0051017,I0056772,C009877,2025-12-12 08:36:27,67.37,Fraud,Processed
R0000341,P0220608,I0245543,C006403,2025-08-08 13:28:26,66.36,Duplicate Payment,Processed
R0000342,P0327837,I0364661,C002274,2021-12-15 11:23:11,78.45,Service Outage,Processed
R0000343,P0215379,I0239726,C005295,2022-03-12 23:53:13,79.45,Service Outage,Processed
R0000344,P0331625,I0368887,C007569,2023-06-10 12:38:47,43.63,Billing Error,Processed
R0000345,P0380919,I0423709,C008511,2023-07-04 16:50:09,63.56,Billing Error,Processed
R0000346,P0435178,I0484021,C003163,2023-01-26 03:29:02,538.92,Duplicate Payment,Processed
R0000347,P0068165,I0075923,C009615,2021-12-18 07:19:40,141.87,Subscription Cancellation,Processed
R0000348,P0262254,I0292029,C002453,2020-04-03 05:58:11,42.39,Fraud,Processed
R0000349,P0076490,I0085168,C006845,2021-09-12 15:52:08,30.45,Duplicate Payment,Processed
R0000350,P0257024,I0286168,C007380,2022-03-26 20:54:14,80.94,Service Outage,Processed
R0000351,P0155215,I0172873,C004604,2024-09-18 07:45:13,61.95,Subscription Cancellation,Processed
R0000352,P0264417,I0294407,C006720,2024-08-10 05:41:32,141.9,Customer Request,Processed
R0000353,P0316715,I0352381,C006728,2025-09-05 03:55:30,118.98,Billing Error,Processed
R0000354,P0289809,I0322515,C005055,2023-09-08 01:15:54,30.02,Billing Error,Processed
R0000355,P0343011,I0381533,C003127,2024-12-26 00:48:36,333.87,Service Outage,Processed
R0000356,P0422616,I0470084,C007800,2023-06-14 00:51:58,77.9,Service Outage,Processed
R0000357,P0093288,I0103832,C009442,2023-04-19 21:11:36,23.34,Duplicate Payment,Processed
R0000358,P0405658,I0451249,C000759,2019-04-01 10:56:11,53.31,Fraud,Processed
R0000359,P0141635,I0157813,C009836,2023-05-10 10:46:14,-20.54,Fraud,Processed
R0000360,P0356371,I0396416,C004125,2022-11-26 13:28:57,205.85,Billing Error,Processed
R0000361,P0367118,I0408359,C003042,2022-05-26 14:30:20,33.35,Billing Error,Processed
R0000362,P0423890,I0471515,C005922,2021-01-28 00:26:10,69.62,Billing Error,Processed
R0000363,P0012892,I0014368,C000109,2024-08-19 11:28:03,934.07,Duplicate Payment,Processed
R0000364,P0023232,I0025860,C006072,2023-04-19 21:06:20,69.62,Customer Request,Processed
R0000365,P0129305,I0143952,C001145,2021-05-14 20:06:29,47.2,Subscription Cancellation,Processed
R0000366,P0293358,I0326460,C009260,2025-08-17 23:48:52,30.02,Fraud,Processed
R0000367,P0144085,I0160518,C006192,2022-02-01 06:54:34,28.88,Fraud,Processed
R0000368,P0201385,I0224156,C000940,2024-01-22 03:03:38,17.04,Billing Error,Processed
R0000369,P0169002,I0188191,C007456,2023-11-29 14:17:11,64.9,Subscription Cancellation,Processed
R0000370,P0415197,I0461854,C009351,2023-04-07 07:42:38,286.35,Fraud,Processed
R0000371,P0427239,I0475219,C007963,2023-11-20 09:19:57,7.29,Fraud,Processed
R0000372,P0415307,I0461970,C009411,2023-12-08 19:09:34,36.26,Customer Request,Processed
R0000373,P0207788,I0231348,C006613,2024-10-17 06:15:20,100.39,Subscription Cancellation,Processed
R0000374,P0081385,I0090547,C003658,2024-08-22 17:53:35,37.86,Service Outage,Processed
R0000375,P0419638,I0466758,C002193,2025-01-14 07:34:57,33.35,Duplicate Payment,Processed
R0000376,P0137942,I0153714,C002587,2026-02-27 00:47:23,126.1,Customer Request,Processed
R0000377,P0397719,I0442408,C006847,2024-02-10 10:24:22,34.22,Subscription Cancellation,Processed
R0000378,P0292407,I0325378,C006784,2022-09-09 07:38:17,75.03,Service Outage,Processed
R0000379,P0319997,I0356031,C000226,2025-06-03 18:41:38,59.18,Subscription Cancellation,Processed
R0000380,P0394520,I0438874,C007140,2025-10-02 05:52:55,38.9,Billing Error,Processed
R0000381,P0242983,I0270515,C004767,2025-01-14 00:44:26,31.68,Subscription Cancellation,Processed
R0000382,P0122376,I0136284,C003906,2024-11-13 14:49:43,140.81,Billing Error,Processed
R0000383,P0253062,I0281738,C007748,2021-12-13 05:36:01,58.41,Service Outage,Processed
R0000384,P0334093,I0371626,C002262,2023-07-03 18:57:29,411.82,Customer Request,Processed
R0000385,P0291097,I0323925,C009104,2023-08-06 13:49:48,588.82,Duplicate Payment,Processed
R0000386,P0233576,I0260079,C002573,2024-03-03 06:15:50,236.46,Customer Request,Processed
R0000387,P0197296,I0219584,C003016,2023-05-24 03:30:52,167.37,Billing Error,Processed
R0000388,P0308527,I0343317,C008529,2022-10-02 00:41:51,64.46,Fraud,Processed
R0000389,P0417160,I0464007,C008634,2024-06-08 13:26:48,242.03,Subscription Cancellation,Processed
R0000390,P0012881,I0014357,C000109,2023-08-25 11:28:03,849.15,Fraud,Processed
R0000391,P0076995,I0085721,C002727,2022-01-15 21:03:38,35.07,Duplicate Payment,Processed
R0000392,P0388068,I0431672,C003898,2021-03-07 11:06:07,248.38,Fraud,Processed
R0000393,P0104209,I0116068,C005610,2018-08-21 12:02:04,494.01,Billing Error,Processed
R0000394,P0370254,I0411835,C001675,2023-05-15 13:55:29,588.82,Customer Request,Processed
R0000395,P0051877,I0057720,C000803,2021-12-10 10:44:54,31.04,Service Outage,Processed
R0000396,P0090072,I0100236,C008791,2023-12-13 22:13:43,174.99,Subscription Cancellation,Processed
R0000397,P0010155,I0011333,C001013,2025-07-05 06:53:35,42.9,Service Outage,Processed
R0000398,P0222698,I0247893,C004013,2022-05-09 17:33:45,47.72,Billing Error,Processed
R0000399,P0031113,I0034646,C004833,2022-12-30 23:52:10,1098.9,Customer Request,Processed
R0000400,P0394067,I0438370,C004594,2020-09-10 08:43:46,320.38,Billing Error,Processed
R0000401,P0327569,I0364358,C004691,2025-11-29 09:08:54,10.64,Billing Error,Processed
R0000402,P0238059,I0265056,C004855,2022-07-14 15:52:42,25.52,Duplicate Payment,Processed
R0000403,P0127967,I0142435,C003713,2023-04-17 15:57:13,12.75,Duplicate Payment,Processed
R0000404,P0210138,I0233963,C003757,2023-06-19 09:08:28,13.54,Billing Error,Processed
R0000405,P0388424,I0432072,C008420,2024-11-06 01:35:25,61.6,Customer Request,Processed
R0000406,P0198067,I0220417,C009660,2021-05-25 07:13:27,86.31,Fraud,Processed
R0000407,P0183392,I0204238,C001002,2024-12-21 05:55:06,7.92,Customer Request,Processed
R0000408,P0411318,I0457587,C006100,2021-01-19 13:02:01,23.58,Service Outage,Processed
R0000409,P0359894,I0400315,C005686,2021-06-27 09:01:19,1148.85,Service Outage,Processed
R0000410,P0082889,I0092231,C009656,2026-01-12 15:30:09,32.89,Service Outage,Processed
R0000411,P0011249,I0012570,C008767,2024-08-25 20:33:10,82.43,Duplicate Payment,Processed
R0000412,P0020730,I0023077,C006601,2023-09-22 14:01:54,189.88,Duplicate Payment,Processed
R0000413,P0011413,I0012743,C009774,2024-07-19 04:30:19,147.17,Fraud,Processed
R0000414,P0219293,I0244077,C006585,2021-03-15 16:12:16,64.46,Fraud,Processed
R0000415,P0040026,I0044545,C003172,2021-01-01 17:20:58,164.32,Subscription Cancellation,Processed
R0000416,P0248383,I0276534,C002969,2025-10-14 09:01:32,34.22,Fraud,Processed
R0000417,P0145497,I0162091,C009097,2021-01-31 14:42:16,107.96,Subscription Cancellation,Processed
R0000418,P0437543,I0486649,C000920,2021-08-06 07:14:19,25.69,Customer Request,Processed
R0000419,P0016530,I0018415,C009220,2023-07-25 15:20:56,70.86,Customer Request,Processed
R0000420,P0166343,I0185221,C002941,2023-09-08 22:10:31,185.26,Duplicate Payment,Processed
R0000421,P0261309,I0290970,C006315,2026-01-03 08:18:33,17.72,Billing Error,Processed
R0000422,P0229363,I0255333,C008616,2021-09-20 06:27:31,24.36,Customer Request,Processed
R0000423,P0360277,I0400735,C006740,2023-03-19 05:03:27,154.58,Subscription Cancellation,Processed
R0000424,P0353888,I0393653,C004545,2022-04-17 18:30:37,246.51,Fraud,Processed
R0000425,P0095805,I0106649,C006327,2019-11-11 13:57:29,28.08,Fraud,Processed
R0000426,P0384188,I0427314,C000494,2025-05-18 11:06:36,260.21,Subscription Cancellation,Processed
R0000427,P0125713,I0139970,C001176,2020-03-01 20:14:08,32.8,Customer Request,Processed
R0000428,P0049038,I0054604,C006865,2022-04-28 23:19:02,16.85,Customer Request,Processed
R0000429,P0035319,I0039292,C009139,2024-07-04 05:16:37,271.84,Subscription Cancellation,Processed
R0000430,P0243925,I0271567,C006277,2023-11-06 00:52:45,55.76,Billing Error,Processed
R0000431,P0160009,I0178164,C004431,2025-11-28 13:28:21,67.85,Subscription Cancellation,Processed
R0000432,P0230444,I0256558,C006139,2023-06-08 12:15:03,31.9,Fraud,Processed
R0000433,P0108729,I0121122,C006416,2023-08-12 11:07:38,55.76,Fraud,Processed
R0000434,P0175010,I0194897,C000430,2024-03-30 23:14:47,68.14,Fraud,Processed
R0000435,P0434821,I0483626,C002387,2024-09-07 13:40:46,33.35,Billing Error,Processed
R0000436,P0234013,I0260576,C002948,2021-06-24 02:45:20,64.9,Billing Error,Processed
R0000437,P0073391,I0081761,C002589,2024-06-11 02:02:34,261.45,Billing Error,Processed
R0000438,P0147085,I0163844,C008690,2025-04-12 09:42:14,135.45,Customer Request,Processed
R0000439,P0373777,I0415780,C001667,2021-03-28 08:21:18,68.07,Billing Error,Processed
R0000440,P0066574,I0074170,C002592,2019-02-14 07:32:45,24.03,Service Outage,Processed
R0000441,P0212140,I0236147,C007261,2025-09-25 16:45:08,34.59,Duplicate Payment,Processed
R0000442,P0391286,I0435261,C008003,2024-10-21 13:33:17,67.85,Subscription Cancellation,Processed
R0000443,P0002391,I0002667,C002761,2025-01-17 13:16:42,67.85,Service Outage,Processed
R0000444,P0172325,I0191901,C005041,2023-06-11 10:21:51,129.0,Customer Request,Processed
R0000445,P0228672,I0254562,C006784,2019-07-10 22:24:48,67.92,Subscription Cancellation,Processed
R0000446,P0150479,I0167625,C000239,2021-08-05 15:03:19,65.26,Duplicate Payment,Processed
R0000447,P0357095,I0397227,C008987,2021-04-05 03:35:00,55.27,Duplicate Payment,Processed
R0000448,P0053319,I0059293,C009287,2022-07-27 02:49:40,30.45,Service Outage,Processed
R0000449,P0101715,I0113292,C008790,2024-11-20 15:38:58,43.65,Subscription Cancellation,Processed
R0000450,P0265048,I0295100,C008832,2024-02-03 10:17:40,60.87,Duplicate Payment,Processed
R0000451,P0290520,I0323291,C000823,2024-02-18 02:47:47,121.9,Service Outage,Processed
R0000452,P0057944,I0064462,C002577,2022-04-21 18:37:02,242.03,Customer Request,Processed
R0000453,P0160635,I0178860,C005533,2020-07-27 00:04:49,538.92,Subscription Cancellation,Processed
R0000454,P0187997,I0209302,C006715,2025-11-18 11:34:57,466.57,Subscription Cancellation,Processed
R0000455,P0203207,I0226197,C005842,2025-02-06 10:12:23,69.62,Subscription Cancellation,Processed
R0000456,P0104561,I0116462,C000969,2019-12-16 11:45:19,494.01,Customer Request,Processed
R0000457,P0091425,I0101740,C008470,2023-02-14 22:42:46,60.44,Customer Request,Processed
R0000458,P0101262,I0112768,C007272,2023-05-31 17:38:51,21.84,Customer Request,Processed
R0000459,P0076774,I0085469,C000058,2023-12-20 21:21:37,393.0,Duplicate Payment,Processed
R0000460,P0230000,I0256048,C003239,2024-04-02 10:38:45,286.35,Subscription Cancellation,Processed
R0000461,P0334054,I0371583,C006493,2025-06-14 11:05:24,7.53,Fraud,Processed
R0000462,P0165777,I0184589,C007870,2021-06-13 21:42:44,21.53,Service Outage,Processed
R0000463,P0437610,I0486719,C003502,2021-02-19 01:27:48,97.52,Subscription Cancellation,Processed
R0000464,P0216681,I0241194,C004421,2022-09-20 15:35:49,44.85,Customer Request,Processed
R0000465,P0056869,I0063261,C007971,2023-07-05 08:10:58,228.85,Billing Error,Processed
R0000466,P0239751,I0266925,C004709,2024-05-02 16:52:19,538.92,Service Outage,Processed
R0000467,P0221731,I0246804,C009930,2024-02-24 19:29:57,49.51,Subscription Cancellation,Processed
R0000468,P0018037,I0020088,C001199,2024-12-11 10:15:43,8.21,Service Outage,Processed
R0000469,P0344750,I0383474,C002539,2020-11-01 23:04:19,19.9,Duplicate Payment,Processed
R0000470,P0308061,I0342786,C003503,2025-12-20 17:42:54,74.53,Fraud,Processed
R0000471,P0208188,I0231793,C001392,2020-05-26 15:07:29,40.01,Customer Request,Processed
R0000472,P0350889,I0390300,C003749,2025-02-05 04:03:25,78.86,Service Outage,Processed
R0000473,P0428604,I0476742,C003844,2024-05-20 14:26:00,268.92,Service Outage,Processed
R0000474,P0112095,I0124873,C005685,2024-11-13 08:58:21,13.88,Subscription Cancellation,Processed
R0000475,P0424148,I0471797,C006302,2022-05-11 11:49:17,67.15,Fraud,Processed
R0000476,P0285232,I0317457,C006423,2021-05-14 07:51:36,41.42,Service Outage,Processed
R0000477,P0428794,I0476951,C009882,2019-08-20 18:50:59,74.66,Subscription Cancellation,Processed
R0000478,P0387442,I0430961,C007525,2023-02-17 17:45:24,61.65,Billing Error,Processed
R0000479,P0118519,I0131994,C006310,2023-08-27 16:05:12,39.42,Customer Request,Processed
R0000480,P0029525,I0032881,C006356,2026-01-08 15:28:55,30.31,Customer Request,Processed
R0000481,P0042164,I0046916,C008913,2023-01-14 09:12:03,27.55,Fraud,Processed
R0000482,P0280431,I0312168,C003879,2021-12-19 00:06:10,411.82,Billing Error,Processed
R0000483,P0243601,I0271189,C007039,2025-01-18 18:15:23,137.0,Customer Request,Processed
R0000484,P0403986,I0449407,C003522,2021-10-30 21:50:48,49.32,Duplicate Payment,Processed
R0000485,P0053995,I0060064,C006884,2020-08-31 12:09:58,141.9,Customer Request,Processed
R0000486,P0242554,I0270034,C009514,2020-03-24 05:28:04,127.71,Fraud,Processed
R0000487,P0003462,I0003856,C004221,2022-04-03 01:09:55,6.74,Customer Request,Processed
R0000488,P0036578,I0040693,C002313,2022-10-30 16:34:29,141.9,Service Outage,Processed
R0000489,P0429242,I0477433,C001771,2021-12-08 21:47:50,179.48,Customer Request,Processed
R0000490,P0378127,I0420608,C002579,2025-12-29 00:30:29,51.45,Service Outage,Processed
R0000491,P0203219,I0226211,C006197,2018-08-29 00:52:46,77.22,Subscription Cancellation,Processed
R0000492,P0382653,I0425615,C004830,2023-10-19 05:07:05,40.66,Duplicate Payment,Processed
R0000493,P0322404,I0358690,C000523,2021-05-18 23:45:18,93.22,Duplicate Payment,Processed
R0000494,P0079162,I0088128,C008201,2025-11-25 03:40:28,218.9,Service Outage,Processed
R0000495,P0253023,I0281698,C007968,2025-03-31 05:08:58,715.39,Billing Error,Processed
R0000496,P0195715,I0217853,C006251,2025-12-14 04:51:19,141.9,Billing Error,Processed
R0000497,P0326497,I0363158,C007597,2023-07-23 08:37:25,31.16,Customer Request,Processed
R0000498,P0012912,I0014387,C000221,2019-06-19 04:28:08,11.12,Customer Request,Processed
R0000499,P0255321,I0284266,C002805,2022-12-13 08:56:50,66.14,Customer Request,Processed
R0000500,P0316617,I0352272,C009899,2024-10-31 07:04:48,229.08,Duplicate Payment,Processed
R0000501,P0107419,I0119613,C001863,2023-10-10 05:20:59,18.09,Service Outage,Processed
R0000502,P0292689,I0325706,C007698,2024-07-05 18:23:18,126.1,Subscription Cancellation,Processed
R0000503,P0270301,I0300905,C004368,2025-07-28 03:40:41,60.53,Billing Error,Processed
R0000504,P0127047,I0141440,C001808,2025-03-14 14:34:42,487.77,Customer Request,Processed
R0000505,P0037071,I0041247,C004004,2025-05-18 18:25:14,69.16,Fraud,Processed
R0000506,P0168846,I0188024,C008197,2025-04-30 13:34:14,362.64,Customer Request,Processed
R0000507,P0370890,I0412551,C008443,2023-11-30 11:34:10,121.78,Service Outage,Processed
R0000508,P0252826,I0281481,C007584,2023-03-21 11:27:10,149.33,Service Outage,Processed
R0000509,P0330872,I0368067,C004415,2022-02-07 01:24:00,139.32,Customer Request,Processed
R0000510,P0247961,I0276081,C003147,2022-12-24 16:00:08,38.9,Customer Request,Processed
R0000511,P0344523,I0383214,C006672,2024-05-26 17:36:12,152.22,Duplicate Payment,Processed
R0000512,P0384102,I0427219,C008555,2025-07-19 05:41:23,152.22,Service Outage,Processed
R0000513,P0382867,I0425856,C000014,2024-05-09 10:13:12,523.95,Fraud,Processed
R0000514,P0102461,I0114121,C009553,2025-12-29 07:10:42,29.0,Billing Error,Processed
R0000515,P0354200,I0394015,C005653,2025-12-28 19:11:36,365.95,Billing Error,Processed
R0000516,P0358076,I0398307,C000638,2025-08-05 06:04:54,500.5,Service Outage,Processed
R0000517,P0147894,I0164757,C002877,2019-01-16 02:11:49,272.03,Subscription Cancellation,Processed
