TicketID,CustomerID,AgentID,Category,Priority,Status,CreatedDate,ResolvedDate,ResolutionHours,CustomerSatisfaction
T0000243,C000122,E00004,Technical,High,Resolved,2025-10-30 19:49:15,2025-11-09 09:49:15,230.0,5
T0000244,C000123,E00055,Billing,High,Resolved,2023-03-17 00:13:48,2023-03-23 20:13:48,164.0,4
T0000245,C000123,E01006,Bug Report,High,Resolved,2022-02-04 02:35:34,2022-02-08 11:35:34,105.0,5
T0000246,C000123,E00484,Billing,High,Resolved,2024-05-21 23:09:01,2024-05-26 00:09:01,97.0,2
T0000247,C000124,E01175,Performance,Medium,Resolved,2025-06-12 23:38:28,2025-06-20 05:38:28,174.0,3
T0000248,C000124,E00660,Bug Report,Low,Closed,2024-09-27 04:33:24,2024-09-29 16:33:24,60.0,2
T0000249,C000124,E00842,Security,Low,Closed,2024-11-07 18:50:10,2024-11-12 01:50:10,103.0,1
T0000250,C000125,E00088,Security,Low,Open,2022-04-01 14:44:05,2022-04-08 20:44:05,174.0,5
T0000251,C000126,E00560,Feature Request,Medium,Resolved,2022-12-29 05:50:25,2022-12-31 13:50:25,56.0,1
T0000252,C000127,E00840,Security,Low,Closed,2024-06-08 15:47:25,2024-06-15 20:47:25,173.0,3
T0000253,C000127,E00415,Feature Request,Medium,Closed,2022-06-27 20:56:09,2022-06-28 14:56:09,18.0,5
T0000254,C000127,E00787,Performance,Medium,Closed,2024-04-13 11:13:02,2024-04-14 14:13:02,27.0,4
T0000255,C000127,E01007,Performance,Medium,Open,2024-08-20 21:10:25,2024-08-22 12:10:25,39.0,4
T0000256,C000127,E00501,Bug Report,Low,Resolved,2023-05-10 18:22:44,2023-05-20 04:22:44,226.0,4
T0000257,C000129,E00321,Feature Request,Low,Pending,2024-08-05 01:31:42,2024-08-12 02:31:42,169.0,1
T0000258,C000129,E00781,Performance,Low,Resolved,2024-08-02 15:37:31,2024-08-10 22:37:31,199.0,4
T0000259,C000129,E00353,Performance,Medium,Resolved,2025-08-11 11:50:47,2025-08-14 07:50:47,68.0,1
T0000260,C000130,E00031,Performance,High,Resolved,2019-03-10 14:35:00,2019-03-16 17:35:00,147.0,3
T0000261,C000131,E00303,Technical,High,Resolved,2025-01-20 11:55:39,2025-01-22 23:55:39,60.0,4
T0000262,C000131,E01154,Feature Request,High,Pending,2025-06-03 22:29:41,2025-06-09 00:29:41,122.0,1
T0000263,C000132,E01219,Bug Report,High,Closed,2025-06-29 10:45:31,2025-07-01 17:45:31,55.0,1
T0000264,C000133,E01331,Technical,High,Resolved,2024-07-07 05:37:21,2024-07-08 06:37:21,25.0,5
T0000265,C000134,E00316,Account,Low,Closed,2020-02-14 18:03:39,2020-02-21 15:03:39,165.0,5
T0000266,C000134,E00426,Technical,Medium,Closed,2021-01-04 11:09:00,2021-01-14 10:09:00,239.0,1
T0000267,C000134,E00660,Performance,Medium,Closed,2025-08-26 11:14:36,2025-08-29 21:14:36,82.0,4
T0000268,C000135,E00992,Feature Request,Medium,Resolved,2021-07-18 07:00:11,2021-07-22 11:00:11,100.0,3
T0000269,C000135,E00710,Performance,Low,Closed,2023-04-15 21:48:29,2023-04-18 15:48:29,66.0,3
T0000270,C000135,E00911,Bug Report,High,Resolved,2020-09-23 21:37:39,2020-09-25 01:37:39,28.0,5
T0000271,C000135,E00004,Technical,Medium,Closed,2022-06-29 10:13:13,2022-07-09 01:13:13,231.0,5
T0000272,C000136,E00219,Billing,Medium,Open,2022-11-25 03:33:51,2022-11-30 23:33:51,140.0,4
T0000273,C000136,E01260,Feature Request,High,Resolved,2023-04-10 03:39:02,2023-04-12 15:39:02,60.0,1
T0000274,C000136,E01316,Billing,Medium,Pending,2022-04-26 10:00:47,2022-05-03 00:00:47,158.0,5
T0000275,C000137,E00977,Technical,Medium,Closed,2024-06-22 17:16:37,2024-07-02 07:16:37,230.0,4
T0000276,C000138,E00794,Performance,Low,Pending,2025-03-06 22:18:06,2025-03-15 23:18:06,217.0,5
T0000277,C000138,E00288,Security,Low,Open,2025-10-01 05:28:36,2025-10-09 11:28:36,198.0,1
T0000278,C000138,E00574,Security,Low,Resolved,2025-04-20 18:12:04,2025-04-23 22:12:04,76.0,1
T0000279,C000138,E00782,Performance,Low,Resolved,2025-07-23 11:04:12,2025-07-31 08:04:12,189.0,4
T0000280,C000140,E01143,Account,Medium,Resolved,2025-12-01 21:05:10,2025-12-10 19:05:10,214.0,1
T0000281,C000140,E00987,Account,High,Open,2025-11-23 14:49:19,2025-12-02 20:49:19,222.0,4
T0000282,C000140,E01006,Performance,Low,Resolved,2025-11-21 22:28:24,2025-11-24 15:28:24,65.0,3
T0000283,C000140,E01154,Technical,Medium,Resolved,2025-12-13 05:50:24,2025-12-19 13:50:24,152.0,1
T0000284,C000141,E00267,Feature Request,Medium,Resolved,2025-11-08 08:45:18,2025-11-10 08:45:18,48.0,4
T0000285,C000142,E01143,Billing,Low,Closed,2023-07-03 00:50:20,2023-07-08 15:50:20,135.0,2
T0000286,C000143,E01153,Bug Report,Low,Resolved,2022-03-07 01:57:03,2022-03-08 13:57:03,36.0,4
T0000287,C000143,E01218,Technical,High,Closed,2025-11-17 07:16:06,2025-11-24 23:16:06,184.0,5
T0000288,C000143,E00383,Billing,Medium,Resolved,2021-04-09 05:30:03,2021-04-16 23:30:03,186.0,4
T0000289,C000143,E00887,Performance,Low,Resolved,2022-04-15 12:10:17,2022-04-17 12:10:17,48.0,5
T0000290,C000144,E01078,Performance,Medium,Resolved,2024-04-01 11:36:33,2024-04-08 23:36:33,180.0,5
T0000291,C000145,E00288,Account,Low,Resolved,2025-08-04 05:32:24,2025-08-12 06:32:24,193.0,3
T0000292,C000145,E00201,Feature Request,High,Resolved,2025-03-16 13:03:07,2025-03-19 19:03:07,78.0,3
T0000293,C000145,E00497,Technical,High,Resolved,2025-07-28 08:44:18,2025-08-02 10:44:18,122.0,2
T0000294,C000146,E01207,Bug Report,Low,Resolved,2025-10-22 19:34:18,2025-10-25 20:34:18,73.0,5
T0000295,C000146,E00147,Performance,Low,Open,2023-02-25 12:27:43,2023-02-27 03:27:43,39.0,4
T0000296,C000146,E00383,Account,High,Resolved,2025-12-16 03:03:56,2025-12-24 13:03:56,202.0,2
T0000297,C000148,E01173,Technical,Low,Open,2024-03-04 03:02:37,2024-03-08 12:02:37,105.0,3
T0000298,C000148,E00288,Feature Request,Low,Closed,2024-03-01 01:39:09,2024-03-08 17:39:09,184.0,2
T0000299,C000150,E00485,Account,Low,Resolved,2025-08-05 17:22:40,2025-08-10 22:22:40,125.0,7
T0000300,C000150,E00029,Account,Low,Resolved,2021-08-30 12:11:05,2021-09-07 15:11:05,195.0,3
T0000301,C000150,E00544,Billing,High,Resolved,2024-04-17 06:03:36,2024-04-21 11:03:36,101.0,2
T0000302,C000150,E01143,Billing,Low,Closed,2023-12-06 03:58:17,2023-12-06 04:58:17,1.0,3
T0000303,C000151,E00299,Security,Medium,Resolved,2024-12-31 03:01:13,2025-01-02 22:01:13,67.0,3
T0000304,C000151,E01271,Security,Medium,Resolved,2024-11-07 10:38:08,2024-11-14 05:38:08,163.0,4
T0000305,C000153,E00842,Feature Request,High,Resolved,2023-07-08 05:03:43,2023-07-17 09:03:43,220.0,5
T0000306,C000153,E00478,Technical,High,Pending,2025-05-05 02:53:53,2025-05-10 23:53:53,141.0,2
T0000307,C000153,E01135,Bug Report,Low,Resolved,2023-10-03 11:09:13,2023-10-10 16:09:13,173.0,5
T0000308,C000155,E00419,Feature Request,Low,Resolved,2024-07-10 00:02:29,2024-07-10 03:02:29,3.0,5
T0000309,C000155,E01021,Performance,Low,Open,2023-08-22 22:41:27,2023-08-27 10:41:27,108.0,5
T0000310,C000155,E00839,Billing,Low,Resolved,2023-11-20 22:20:14,2023-11-24 07:20:14,81.0,2
T0000311,C000155,E01207,Feature Request,High,Resolved,2023-07-16 15:00:37,2023-07-20 15:00:37,96.0,3
T0000312,C000155,E00482,Account,Critical,Resolved,2024-06-19 08:03:09,2024-06-26 03:03:09,163.0,5
T0000313,C000156,E01338,Performance,Medium,Closed,2025-11-18 06:13:05,2025-11-19 16:13:05,34.0,5
T0000314,C000156,E01331,,Medium,Resolved,2025-11-25 16:25:15,2025-11-27 03:25:15,35.0,5
T0000315,C000157,E01281,Bug Report,Critical,Resolved,2019-09-06 13:17:04,2019-09-11 23:17:04,130.0,2
T0000316,C000158,E00625,Security,Low,Resolved,2025-01-16 15:32:19,2025-01-21 14:32:19,119.0,4
T0000317,C000158,E01271,Bug Report,Medium,Resolved,2023-09-13 14:23:13,2023-09-15 05:23:13,39.0,2
T0000318,C000158,E00414,Performance,Low,Resolved,2020-12-13 22:23:18,2020-12-23 12:23:18,230.0,3
T0000319,C000159,E00288,Security,High,Open,2025-09-14 00:13:08,2025-09-22 12:13:08,204.0,2
T0000320,C000159,E00725,Feature Request,Medium,Resolved,2025-11-24 18:22:22,2025-11-26 15:22:22,45.0,5
T0000321,C000160,E00951,Technical,Low,Resolved,2022-12-01 12:38:10,2022-12-08 20:38:10,176.0,5
T0000322,C000161,E00878,Security,Medium,Open,2025-11-19 22:01:21,2025-11-21 12:01:21,38.0,5
T0000323,C000162,E01269,Bug Report,Critical,Resolved,2024-06-16 02:12:21,2024-06-17 17:12:21,39.0,3
T0000324,C000162,E00804,Account,Medium,Open,2023-10-02 20:29:17,2023-10-06 08:29:17,84.0,5
T0000325,C000163,E00157,Feature Request,Low,Resolved,2020-07-07 04:03:36,2020-07-15 03:03:36,191.0,4
T0000326,C000163,E00610,Account,Medium,Resolved,2021-11-19 16:50:31,2021-11-24 23:50:31,127.0,5
T0000327,C000163,E00511,Feature Request,Low,Resolved,2022-09-17 20:45:12,2022-09-26 09:45:12,205.0,1
T0000328,C000165,E00261,Security,Medium,Resolved,2023-03-10 08:21:51,2023-03-17 03:21:51,163.0,3
T0000329,C000165,E00994,Billing,High,Closed,2025-10-03 13:03:33,2025-10-07 20:03:33,103.0,3
T0000330,C000165,E00554,Bug Report,High,Resolved,2022-01-10 01:58:29,2022-01-11 09:58:29,32.0,1
T0000331,C000166,E00610,Security,Medium,Open,2024-01-20 07:50:42,2024-01-23 20:50:42,85.0,4
T0000332,C000168,E01153,Feature Request,High,Open,2023-08-11 07:50:05,2023-08-16 21:50:05,134.0,3
T0000333,C000169,E00147,Account,Low,Resolved,2023-09-22 09:10:24,2023-09-24 14:10:24,53.0,2
T0000334,C000169,E00029,Billing,High,Resolved,2022-06-15 15:26:42,2022-06-22 20:26:42,173.0,2
T0000335,C000169,E00882,Bug Report,Medium,Resolved,2023-02-09 20:33:55,2023-02-11 09:33:55,37.0,3
T0000336,C000169,E00415,Bug Report,Low,Resolved,2022-09-28 06:26:56,2022-10-07 18:26:56,228.0,4
T0000337,C000170,E00094,Feature Request,Medium,Pending,2020-11-25 04:22:51,2020-12-02 04:22:51,168.0,4
T0000338,C000171,E00940,Billing,Low,Open,2024-02-14 16:29:50,2024-02-20 13:29:50,141.0,3
T0000339,C000172,E00799,Security,Medium,Open,2023-12-11 05:09:20,2023-12-20 10:09:20,221.0,3
T0000340,C000172,E00659,Bug Report,Low,Open,2021-08-18 21:20:56,2021-08-22 21:20:56,96.0,3
T0000341,C000172,E01313,Billing,Low,Resolved,2025-05-02 12:26:46,2025-05-06 09:26:46,93.0,2
T0000342,C000173,E00304,Bug Report,Medium,Resolved,2025-08-03 07:47:33,2025-08-06 04:47:33,69.0,4
T0000343,C000173,E00055,Account,Critical,Open,2025-06-11 15:57:29,2025-06-15 22:57:29,103.0,1
T0000344,C000174,E01338,Billing,Medium,Pending,2025-10-10 15:49:31,2025-10-10 23:49:31,8.0,5
T0000345,C000174,E00082,Technical,Low,Open,2024-04-03 09:01:35,2024-04-10 05:01:35,164.0,5
T0000346,C000176,E00415,Billing,Critical,Open,2024-07-21 11:36:53,2024-07-31 02:36:53,231.0,5
T0000347,C000176,E00962,Feature Request,Medium,Resolved,2025-10-04 06:35:46,2025-10-10 21:35:46,159.0,1
T0000348,C000177,E00592,Account,Medium,Closed,2023-08-16 12:49:52,2023-08-17 13:49:52,25.0,4
T0000349,C000177,E00415,Billing,High,Resolved,2023-05-24 13:35:50,2023-06-02 10:35:50,213.0,2
T0000350,C000179,E00780,Security,High,Pending,2024-04-11 16:27:06,2024-04-17 18:27:06,146.0,2
T0000351,C000179,E00987,Bug Report,Low,Open,2024-06-18 17:42:41,2024-06-23 01:42:41,104.0,1
T0000352,C000180,E00980,Feature Request,Medium,Open,2021-07-17 05:57:03,2021-07-26 11:57:03,222.0,4
T0000353,C000181,E00426,Security,Medium,Closed,2024-01-10 08:40:14,2024-01-16 09:40:14,145.0,2
T0000354,C000181,E00663,Feature Request,Medium,Open,2024-09-27 16:13:22,2024-09-30 09:13:22,65.0,3
T0000355,C000181,E00171,Feature Request,Low,Open,2022-08-07 09:19:38,2022-08-09 05:19:38,44.0,3
T0000356,C000182,E00913,Feature Request,Medium,Closed,2023-11-10 21:47:32,2023-11-12 02:47:32,29.0,4
T0000357,C000183,E00787,Technical,Medium,Closed,2022-11-28 19:27:59,2022-12-07 19:27:59,216.0,4
T0000358,C000183,E00201,Bug Report,Low,Resolved,2021-04-01 12:19:57,2021-04-11 01:19:57,229.0,5
T0000359,C000184,E00850,Security,Low,Open,2025-12-08 11:58:54,2025-12-15 18:58:54,175.0,5
T0000360,C000184,E00625,Bug Report,High,Open,2025-05-03 18:02:32,2025-05-04 01:02:32,7.0,3
T0000361,C000185,E00046,Feature Request,Low,Resolved,2023-02-17 10:57:37,2023-02-18 05:57:37,19.0,1
T0000362,C000185,E00943,Technical,High,Resolved,2024-09-10 15:46:10,2024-09-11 02:46:10,11.0,5
T0000363,C000186,E01250,Technical,Low,Pending,2022-11-06 04:27:51,2022-11-11 05:27:51,121.0,1
T0000364,C000186,E00977,Technical,Low,Closed,2023-12-23 07:49:17,2023-12-28 10:49:17,123.0,5
T0000365,C000186,E00553,Account,High,Resolved,2024-03-09 01:44:27,2024-03-12 00:44:27,71.0,3
T0000366,C000186,E00009,Bug Report,High,Pending,2022-10-23 01:42:26,2022-10-31 22:42:26,213.0,3
T0000367,C000188,E00950,Billing,Low,Resolved,2025-07-15 13:22:52,2025-07-21 04:22:52,135.0,2
T0000368,C000188,E00817,Security,High,Open,2024-09-19 04:12:19,2024-09-20 05:12:19,25.0,4
T0000369,C000188,E00171,Technical,Medium,Closed,2025-01-11 17:13:26,2025-01-18 15:13:26,166.0,1
T0000370,C000188,E00781,Performance,Low,Resolved,2025-12-02 17:55:07,2025-12-10 16:55:07,191.0,4
T0000371,C000188,E01036,Bug Report,Low,Resolved,2024-11-10 16:14:39,2024-11-20 08:14:39,232.0,3
T0000372,C000188,E00484,Bug Report,Low,Closed,2025-08-10 21:21:56,2025-08-19 01:21:56,196.0,2
T0000373,C000189,E00321,Bug Report,Low,Resolved,2025-11-18 00:47:30,2025-11-27 11:47:30,227.0,2
T0000374,C000190,E00066,Performance,Medium,Resolved,2025-02-20 12:56:44,2025-02-27 03:56:44,159.0,5
T0000375,C000191,E00009,Billing,Low,Pending,2024-08-09 21:02:26,2024-08-19 10:02:26,229.0,5
T0000376,C000191,E00208,Bug Report,Medium,Closed,2024-03-19 17:56:21,2024-03-22 13:56:21,68.0,4
T0000377,C000191,E01044,Performance,Medium,Closed,2024-11-20 13:44:34,2024-11-27 05:44:34,160.0,5
T0000378,C000191,E00842,Technical,Medium,Resolved,2023-06-04 02:17:59,2023-06-11 18:17:59,184.0,2
T0000379,C000192,E00163,Security,Low,Resolved,2025-03-26 08:42:33,2025-03-31 22:42:33,134.0,3
T0000380,C000193,E01092,Performance,Low,Resolved,2022-06-21 17:26:59,2022-06-29 14:26:59,189.0,2
T0000381,C000193,E01207,Bug Report,High,Resolved,2022-01-10 11:33:07,2022-01-18 19:33:07,200.0,5
T0000382,C000194,E00971,Performance,Medium,Resolved,2019-01-19 07:28:32,2019-01-27 06:28:32,191.0,4
T0000383,C000194,E01293,Feature Request,Medium,Resolved,2023-05-24 18:34:35,2023-05-26 00:34:35,30.0,3
T0000384,C000194,E01046,Bug Report,Medium,Open,2023-03-03 17:45:36,2023-03-12 18:45:36,217.0,1
T0000385,C000194,E00147,Security,High,Resolved,2019-07-07 05:02:32,2019-07-08 02:02:32,21.0,5
T0000386,C000194,E01002,Security,Low,Resolved,2021-08-07 20:54:32,2021-08-16 09:54:32,205.0,3
T0000387,C000195,E01338,Performance,High,Resolved,2025-07-15 02:46:59,2025-07-24 01:46:59,215.0,1
T0000388,C000195,E00239,Bug Report,Low,Resolved,2025-02-26 09:01:05,2025-03-05 00:01:05,159.0,5
T0000389,C000195,E00009,Bug Report,Low,Resolved,2024-10-10 15:22:23,2024-10-18 06:22:23,183.0,4
T0000390,C000196,E00484,Bug Report,Medium,Open,2024-09-15 18:28:03,2024-09-19 03:28:03,81.0,4
T0000391,C000196,E00803,Security,Medium,Resolved,2024-12-30 19:14:41,2025-01-02 14:14:41,67.0,3
T0000392,C000196,E00613,Bug Report,Low,Pending,2025-04-22 10:32:10,2025-04-23 14:32:10,28.0,1
T0000393,C000196,E01143,Account,Medium,Resolved,2024-09-09 23:05:19,2024-09-15 03:05:19,124.0,4
T0000394,C000197,E00748,Technical,Medium,Open,2025-10-09 00:05:05,2025-10-12 11:05:05,83.0,5
T0000395,C000197,E01173,Performance,Low,Resolved,2025-12-19 18:39:21,2025-12-21 08:39:21,38.0,3
T0000396,C000197,E00712,Bug Report,Low,Resolved,2025-07-28 14:03:28,2025-07-31 04:03:28,62.0,1
T0000397,C000197,E01044,Technical,Medium,Resolved,2025-02-18 04:11:51,2025-02-20 12:11:51,56.0,2
T0000398,C000197,E00299,Account,Medium,Resolved,2025-03-06 23:15:36,2025-03-09 15:15:36,64.0,3
T0000399,C000198,E01087,Bug Report,High,Resolved,2022-09-06 22:49:09,2022-09-12 13:49:09,135.0,2
T0000400,C000199,E00904,Billing,Low,Open,2025-10-15 04:24:53,2025-10-20 03:24:53,119.0,1
T0000401,C000199,E01115,Security,High,Resolved,2022-09-06 07:57:04,2022-09-10 09:57:04,98.0,2
T0000402,C000199,E00163,Technical,Medium,Closed,2019-11-30 12:46:16,2019-12-02 08:46:16,44.0,4
T0000403,C000199,E00597,Bug Report,High,Resolved,2021-11-14 04:11:30,2021-11-22 13:11:30,201.0,3
T0000404,C000200,E00710,Technical,High,Resolved,2022-02-06 16:06:58,2022-02-13 10:06:58,162.0,4
T0000405,C000201,E00750,Security,Medium,Open,2025-11-25 01:18:18,2025-12-02 17:18:18,184.0,2
T0000406,C000201,E00362,Security,Low,Closed,2024-05-14 19:58:58,,198.0,4
T0000407,C000202,E01226,Bug Report,High,Pending,2025-06-14 15:13:38,2025-06-19 04:13:38,109.0,2
T0000408,C000202,E00267,Billing,Medium,Resolved,2025-07-08 22:29:43,2025-07-16 10:29:43,180.0,4
T0000409,C000202,E00278,Account,Medium,Closed,2025-02-09 22:53:38,2025-02-17 11:53:38,181.0,5
T0000410,C000204,E01093,Account,High,Closed,2025-09-26 21:59:38,2025-10-03 02:59:38,149.0,2
T0000411,C000205,E01078,Bug Report,Low,Resolved,2025-10-30 09:10:20,2025-11-02 02:10:20,65.0,3
T0000412,C000205,E01187,Billing,Low,Open,2024-08-24 09:31:28,2024-08-24 19:31:28,10.0,2
T0000413,C000205,E00597,Technical,High,Resolved,2025-10-25 13:35:29,2025-11-01 15:35:29,170.0,4
T0000414,C000206,E01140,Billing,Medium,Open,2021-07-06 12:51:55,2021-07-12 13:51:55,145.0,3
T0000415,C000206,E00895,Billing,High,Open,2019-11-21 04:06:38,2019-11-30 01:06:38,213.0,2
T0000416,C000206,E00115,Account,Low,Resolved,2022-11-12 08:28:20,2022-11-16 10:28:20,98.0,3
T0000417,C000206,E01316,Security,Low,Closed,2019-03-09 10:59:04,2019-03-12 05:59:04,67.0,3
T0000418,C000206,E01135,Bug Report,High,Resolved,2021-04-05 11:39:16,2021-04-13 22:39:16,203.0,3
T0000419,C000207,E01006,Feature Request,Low,Resolved,2025-12-30 09:15:37,2026-01-06 20:15:37,179.0,5
T0000420,C000207,E01250,Billing,High,Open,2025-12-27 00:06:57,2026-01-05 23:06:57,239.0,4
T0000421,C000207,E00950,Feature Request,Medium,Resolved,2025-12-14 11:46:34,2025-12-17 22:46:34,83.0,1
T0000422,C000207,E00258,Bug Report,Low,Closed,2025-12-30 17:04:43,2026-01-05 00:04:43,127.0,2
T0000423,C000207,E00194,Feature Request,Medium,Resolved,2025-12-24 03:06:22,2025-12-28 17:06:22,110.0,2
T0000424,C000208,E00230,Billing,Medium,Closed,2021-05-06 07:21:33,2021-05-16 06:21:33,239.0,5
T0000425,C000209,E00082,Security,Low,Closed,2024-03-03 21:43:57,2024-03-11 23:43:57,194.0,4
T0000426,C000209,E00951,Security,Medium,Closed,2025-05-18 00:24:25,2025-05-25 12:24:25,180.0,2
T0000427,C000210,E01304,Security,Low,Open,2025-08-19 07:05:40,2025-08-23 05:05:40,94.0,2
T0000428,C000210,E00915,Account,Low,Closed,2025-11-30 13:06:01,2025-12-02 23:06:01,58.0,2
T0000429,C000211,E00686,Account,Low,Open,2025-12-29 00:59:37,2025-12-30 04:59:37,28.0,2
T0000430,C000212,E00660,Account,Medium,Closed,2024-10-20 22:39:48,2024-10-23 17:39:48,67.0,2
T0000431,C000212,E00712,Bug Report,Low,Resolved,2024-07-10 02:25:47,2024-07-12 14:25:47,60.0,2
T0000432,C000213,E00787,Performance,Critical,Resolved,2024-05-06 15:34:25,2024-05-08 09:34:25,42.0,5
T0000433,C000213,E00497,Account,High,Resolved,2024-11-05 18:31:58,2024-11-14 05:31:58,203.0,1
T0000434,C000213,E00882,Performance,High,Resolved,2025-02-23 01:49:50,2025-03-02 21:49:50,188.0,1
T0000435,C000214,E00346,Bug Report,Medium,Open,2022-07-30 11:54:18,2022-08-08 20:54:18,225.0,4
T0000436,C000214,E00267,Security,Medium,Resolved,2025-08-29 11:28:25,2025-09-03 03:28:25,112.0,4
T0000437,C000214,E00347,Bug Report,Medium,Resolved,2023-10-21 03:24:44,2023-10-29 20:24:44,209.0,3
T0000438,C000216,E01125,Bug Report,Medium,Closed,2022-06-30 18:54:34,2022-07-07 20:54:34,170.0,2
T0000439,C000217,E00987,Performance,Low,Resolved,2023-01-26 13:33:25,2023-01-31 08:33:25,115.0,3
T0000440,C000218,E00942,Feature Request,Critical,Closed,2019-06-22 05:33:56,2019-06-22 11:33:56,6.0,1
T0000441,C000219,E01219,Bug Report,Medium,Resolved,2024-06-02 03:29:43,2024-06-03 08:29:43,29.0,3
T0000442,C000219,E01281,Security,High,Resolved,2023-08-10 02:59:22,2023-08-20 00:59:22,238.0,1
T0000443,C000220,E00686,Performance,Low,Resolved,2024-10-07 19:58:35,2024-10-14 12:58:35,161.0,5
T0000444,C000221,E01175,Security,Low,Resolved,2025-07-07 03:39:13,2025-07-16 00:39:13,213.0,3
T0000445,C000221,E00259,Account,High,Open,2024-12-23 23:59:40,2024-12-25 14:59:40,39.0,3
T0000446,C000221,E00256,Feature Request,Low,Resolved,2025-05-21 15:52:46,2025-05-29 14:52:46,191.0,5
T0000447,C000221,E00987,Bug Report,High,Open,2024-07-18 17:17:22,2024-07-26 06:17:22,181.0,2
T0000448,C000222,E00928,Security,High,Resolved,2024-12-13 05:56:45,2024-12-14 21:56:45,40.0,1
T0000449,C000222,E00928,Feature Request,High,Resolved,2023-09-27 15:42:16,2023-10-06 04:42:16,205.0,5
T0000450,C000223,E00698,Performance,Medium,Resolved,2023-06-02 19:33:34,2023-06-06 05:33:34,82.0,2
T0000451,C000223,E00094,Account,Medium,Pending,2023-03-09 02:26:04,2023-03-17 07:26:04,197.0,3
T0000452,C000223,E01175,Billing,High,Closed,2023-11-19 00:28:36,2023-11-21 20:28:36,68.0,4
T0000453,C000224,E00285,Performance,Medium,Open,2022-01-28 12:10:58,2022-02-07 07:10:58,235.0,1
T0000454,C000224,E00878,Feature Request,High,Resolved,2024-07-18 11:34:52,2024-07-24 02:34:52,135.0,3
T0000455,C000225,E00321,Bug Report,Critical,Resolved,2022-09-06 02:36:58,2022-09-14 22:36:58,212.0,1
T0000456,C000225,E00928,Bug Report,Medium,Resolved,2024-12-26 07:35:19,2025-01-03 21:35:19,206.0,4
T0000457,C000225,E00574,Account,Low,Resolved,2023-12-07 17:28:23,2023-12-08 01:28:23,8.0,3
T0000458,C000225,E00055,Performance,Medium,Resolved,2022-11-18 01:08:24,2022-11-22 08:08:24,103.0,5
T0000459,C000226,E00534,Performance,Medium,Resolved,2024-09-18 07:36:47,2024-09-25 22:36:47,183.0,3
T0000460,C000226,E01183,Security,Low,Resolved,2025-05-17 19:36:29,2025-05-21 17:36:29,94.0,4
T0000461,C000227,E00878,Bug Report,Low,Resolved,2023-05-28 15:03:10,2023-05-31 13:03:10,70.0,3
T0000462,C000229,E00049,Technical,Medium,Resolved,2025-02-02 08:55:41,2025-02-07 10:55:41,122.0,3
T0000463,C000229,E00971,Feature Request,Medium,Closed,2022-12-15 00:04:54,2022-12-20 09:04:54,129.0,5
T0000464,C000232,E00452,Feature Request,Low,Closed,2025-07-02 20:10:39,2025-07-10 19:10:39,191.0,4
T0000465,C000232,E01078,Security,High,Resolved,2023-11-10 01:41:43,2023-11-11 08:41:43,31.0,3
T0000466,C000234,E00753,Account,Low,Open,2025-01-26 02:53:54,2025-02-01 12:53:54,154.0,3
T0000467,C000234,E01154,Account,High,Resolved,2025-03-09 17:27:08,2025-03-14 16:27:08,119.0,1
T0000468,C000234,E00256,Technical,Medium,Resolved,2025-08-23 06:02:45,2025-08-30 08:02:45,170.0,1
T0000469,C000234,E00088,Performance,High,Closed,2025-11-27 10:20:28,2025-12-02 14:20:28,124.0,5
